"type","version","basic__name","basic__rune__isrune","basic__rune__tier","basic__rune__type","basic__gold__base","basic__gold__total","basic__gold__sell","basic__gold__purchasable","basic__group","basic__description","basic__colloq","basic__plaintext","basic__consumed","basic__stacks","basic__depth","basic__consumeOnFull","basic__specialRecipe","basic__inStore","basic__hideFromAll","basic__requiredChampion","basic__requiredAlly","basic__stats__FlatHPPoolMod","basic__stats__rFlatHPModPerLevel","basic__stats__FlatMPPoolMod","basic__stats__rFlatMPModPerLevel","basic__stats__PercentHPPoolMod","basic__stats__PercentMPPoolMod","basic__stats__FlatHPRegenMod","basic__stats__rFlatHPRegenModPerLevel","basic__stats__PercentHPRegenMod","basic__stats__FlatMPRegenMod","basic__stats__rFlatMPRegenModPerLevel","basic__stats__PercentMPRegenMod","basic__stats__FlatArmorMod","basic__stats__rFlatArmorModPerLevel","basic__stats__PercentArmorMod","basic__stats__rFlatArmorPenetrationMod","basic__stats__rFlatArmorPenetrationModPerLevel","basic__stats__rPercentArmorPenetrationMod","basic__stats__rPercentArmorPenetrationModPerLevel","basic__stats__FlatPhysicalDamageMod","basic__stats__rFlatPhysicalDamageModPerLevel","basic__stats__PercentPhysicalDamageMod","basic__stats__FlatMagicDamageMod","basic__stats__rFlatMagicDamageModPerLevel","basic__stats__PercentMagicDamageMod","basic__stats__FlatMovementSpeedMod","basic__stats__rFlatMovementSpeedModPerLevel","basic__stats__PercentMovementSpeedMod","basic__stats__rPercentMovementSpeedModPerLevel","basic__stats__FlatAttackSpeedMod","basic__stats__PercentAttackSpeedMod","basic__stats__rPercentAttackSpeedModPerLevel","basic__stats__rFlatDodgeMod","basic__stats__rFlatDodgeModPerLevel","basic__stats__PercentDodgeMod","basic__stats__FlatCritChanceMod","basic__stats__rFlatCritChanceModPerLevel","basic__stats__PercentCritChanceMod","basic__stats__FlatCritDamageMod","basic__stats__rFlatCritDamageModPerLevel","basic__stats__PercentCritDamageMod","basic__stats__FlatBlockMod","basic__stats__PercentBlockMod","basic__stats__FlatSpellBlockMod","basic__stats__rFlatSpellBlockModPerLevel","basic__stats__PercentSpellBlockMod","basic__stats__FlatEXPBonus","basic__stats__PercentEXPBonus","basic__stats__rPercentCooldownMod","basic__stats__rPercentCooldownModPerLevel","basic__stats__rFlatTimeDeadMod","basic__stats__rFlatTimeDeadModPerLevel","basic__stats__rPercentTimeDeadMod","basic__stats__rPercentTimeDeadModPerLevel","basic__stats__rFlatGoldPer10Mod","basic__stats__rFlatMagicPenetrationMod","basic__stats__rFlatMagicPenetrationModPerLevel","basic__stats__rPercentMagicPenetrationMod","basic__stats__rPercentMagicPenetrationModPerLevel","basic__stats__FlatEnergyRegenMod","basic__stats__rFlatEnergyRegenModPerLevel","basic__stats__FlatEnergyPoolMod","basic__stats__rFlatEnergyModPerLevel","basic__stats__PercentLifeStealMod","basic__stats__PercentSpellVampMod","basic__maps__1","basic__maps__8","basic__maps__10","basic__maps__12","data__|","data__|__name","data__|__description","data__|__colloq","data__|__plaintext","data__|__requiredChampion","data__|__specialRecipe","data__|__stacks","data__|__consumed","data__|__consumeOnFull","data__|__inStore","data__|__hideFromAll","data__|__from__001","data__|__from__002","data__|__from__003","data__|__from__004","data__|__from__005","data__|__from__006","data__|__into__001","data__|__into__002","data__|__into__003","data__|__into__004","data__|__into__005","data__|__into__006","data__|__into__007","data__|__into__008","data__|__into__009","data__|__into__010","data__|__into__011","data__|__into__012","data__|__into__013","data__|__into__014","data__|__into__015","data__|__into__016","data__|__into__017","data__|__into__018","data__|__into__019","data__|__image__full","data__|__image__sprite","data__|__image__group","data__|__image__x","data__|__image__y","data__|__image__w","data__|__image__h","data__|__gold__base","data__|__gold__purchasable","data__|__gold__total","data__|__gold__sell","data__|__tags__001","data__|__tags__002","data__|__tags__003","data__|__tags__004","data__|__tags__005","data__|__tags__006","data__|__tags__007","data__|__tags__008","data__|__tags__009","data__|__tags__010","data__|__tags__011","data__|__tags__012","data__|__tags__013","data__|__maps__11","data__|__maps__12","data__|__maps__21","data__|__maps__22","data__|__stats__PercentAttackSpeedMod","data__|__stats__FlatPhysicalDamageMod","data__|__stats__PercentLifeStealMod","data__|__effect__Effect1Amount","data__|__effect__Effect2Amount","data__|__effect__Effect3Amount","data__|__effect__Effect4Amount","data__|__effect__Effect5Amount","data__|__effect__Effect6Amount","data__|__effect__Effect7Amount","data__|__effect__Effect8Amount","data__|__effect__Effect9Amount","data__|__effect__Effect10Amount","data__|__effect__Effect11Amount","data__|__effect__Effect12Amount","data__|__effect__Effect13Amount","data__|__effect__Effect14Amount","data__|__effect__Effect15Amount","data__|__effect__Effect16Amount","data__|__effect__Effect17Amount","data__|__effect__Effect18Amount","data__|__stats__FlatSpellBlockMod","data__|__stats__FlatArmorMod","data__|__stats__FlatMPPoolMod","data__|__stats__FlatMagicDamageMod","data__|__stats__FlatCritChanceMod","data__|__stats__PercentMovementSpeedMod","data__|__stats__FlatHPPoolMod","data__|__stats__FlatHPRegenMod","data__|__depth","data__|__stats__FlatMovementSpeedMod","groups__id","groups__MaxGroupOwnable","tree__header","tree__tags__001","tree__tags__002","tree__tags__003","tree__tags__004","tree__tags__005","tree__tags__006","tree__tags__007","tree__tags__008","tree__tags__009","tree__tags__010"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6631","Stridebreaker","<mainText><stats><attention>50</attention> Attack Damage<br><attention>20%</attention> Attack Speed<br><attention>300</attention> Health<br><attention>20</attention> Ability Haste</stats><br><br><active>Active -</active> <active>Halting Slash:</active> Deal <physicalDamage>(175% Attack Damage) physical damage</physicalDamage> to nearby enemies, <status>Slowing</status> them by 40% for 3 seconds (15s cooldown, reduced by Ability Haste). Can be cast while moving.<br><li><passive>Heroic Gait:</passive> Dealing physical damage grants <speed>20 Move Speed</speed> for 3 seconds.<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>2%</attention> Move Speed.</mainText><br>","","","","","","","","","","6029","3051","3067","","","","","","","","","","","","","","","","","","","","","","","6631.png","item1.png","item","384","336","48","48","300","True","3300","2310","Health","Damage","AttackSpeed","Active","CooldownReduction","Slow","NonbootsMovement","AbilityHaste","","","","","","True","True","True","False","0.2","50","","0.5","0","90","0","10","","","","","","","","","","","","","","","","","","","","300","","3","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6632","Divine Sunderer","<mainText><stats><attention>35</attention> Attack Damage<br><attention>400</attention> Health<br><attention>20</attention> Ability Haste</stats><li><passive>Spellblade:</passive> After using an Ability, your next Attack is enhanced with an additional <physicalDamage>12% (9% for Ranged owners) target max Health physical damage</physicalDamage> <OnHit>On-Hit</OnHit> (1.5s cooldown). If the target is a champion, restore 65% of the enhanced damage (40% for Ranged owners).<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>5%</attention> Armor Penetration and <attention>5%</attention> Magic Penetration.<br><br><rules><passive>Spellblade</passive> will deal a minimum of (150% base Attack Damage) damage to units, but no more than (250% base Attack Damage) damage to Monsters.</rules></mainText><br>","","","","","","","","","","3044","3057","3067","","","","","","","","","","","","","","","","","","","","","","","6632.png","item1.png","item","432","336","48","48","700","True","3300","2310","Health","Damage","LifeSteal","CooldownReduction","OnHit","MagicPenetration","ArmorPenetration","AbilityHaste","","","","","","True","True","True","False","","35","","","","","","","","","","","","","","","","","","","","","","","","","","400","","3","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6653","Liandry's Anguish","<mainText><stats><attention>80</attention> Ability Power<br><attention>600</attention> Mana<br><attention>20</attention> Ability Haste</stats><br><li><passive>Agony:</passive> Deal up to <magicDamage>12% bonus magic damage</magicDamage> to Champions based on the target's bonus Health (maxed at 1250 bonus Health).<li><passive>Torment:</passive> Dealing damage with Abilities causes enemies to burn for <magicDamage>(15 + 1.5% Ability Power) + 1% max Health magic damage</magicDamage> per second for 4 seconds. <br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>5</attention> Ability Haste.</mainText><br>","","Charge up in combat to deal high damage over time, especially against durable enemies","","","","","","","","3802","3108","","","","","","","","","","","","","","","","","","","","","","","","6653.png","item1.png","item","0","384","48","48","1000","True","3200","2240","SpellDamage","Mana","CooldownReduction","AbilityHaste","","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","600","80","","","","","3","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6655","Luden's Tempest","<mainText><stats><attention>80</attention> Ability Power<br><attention>6</attention> Magic Penetration<br><attention>600</attention> Mana<br><attention>20</attention> Ability Haste</stats><br><li><passive>Echo:</passive> Damaging Abilities deal an additional <magicDamage>(100 + 10% Ability Power) magic damage</magicDamage> to the target and 3 nearby enemies and grants you <speed>15% Move Speed</speed> for 2 seconds (10s cooldown). Dealing ability damage to Champions reduces this item's cooldown by 0.5 second, up to 3 seconds per spell cast.<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>5</attention> Magic Penetration. </mainText><br>","","High burst damage, good against fragile foes","","","","","","","","3802","1026","","","","","","","","","","","","","","","","","","","","","","","","6655.png","item1.png","item","48","384","48","48","1050","True","3200","2240","SpellDamage","Mana","CooldownReduction","NonbootsMovement","MagicPenetration","AbilityHaste","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","600","80","","","","","3","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6656","Everfrost","<mainText><stats><attention>80</attention> Ability Power<br><attention>250</attention> Health<br><attention>600</attention> Mana<br><attention>20</attention> Ability Haste</stats><br><br><active>Active -</active> <active>Glaciate:</active> Deal <magicDamage>(100+30% Ability Power) magic damage</magicDamage> in a cone, <status>Slowing</status> enemies by 65% for 1.5 seconds. Enemies at the center of the cone are <status>Rooted</status> instead (30s cooldown).<br><hr><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>15</attention> Ability Power. <br></mainText><br>","","","","","","","","","","3802","3067","1026","","","","","","","","","","","","","","","","","","","","","","","6656.png","item1.png","item","96","384","48","48","250","True","3200","2240","Health","SpellDamage","Mana","Active","CooldownReduction","Slow","AbilityHaste","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","600","80","","","250","","3","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6660","Bami's Cinder","<mainText><stats><attention>300</attention> Health</stats><br><li><passive>Immolate :</passive> Taking or dealing damage causes you to begin dealing <magicDamage>(15 + 1% bonus Health) magic damage</magicDamage> per second to nearby enemies (increased by 25% against minions and 25% against monsters) for 3 seconds.</mainText><br>","","","","","","","","","","1028","1028","","","","","3068","6664","6662","","","","","","","","","","","","","","","","","6660.png","item1.png","item","144","384","48","48","300","True","1100","770","Health","","","","","","","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","300","","2","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6662","Frostfire Gauntlet","<mainText><stats><attention>350</attention> Health<br><attention>25</attention> Armor<br><attention>25</attention> Magic Resist<br><attention>20</attention> Ability Haste</stats><br><li><passive>Immolate :</passive> Taking or dealing damage causes you to begin dealing <magicDamage>(12 - 30 (based on level) + 1% bonus Health) magic damage</magicDamage> per second to nearby enemies (increased by 25% against minions and 150% against monsters) for 3 seconds.<li><passive>Snowbind:</passive> Attacks create a frost field for 1.5 seconds (4s cooldown, 6s cooldown for ranged champions). Enemies that move across the field are <status>Slowed</status> by 25% for melee champions and 12.5% for ranged champions (increased by your <scaleHealth>max Health</scaleHealth>).<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>100</attention> Health and <attention>6%</attention> Size.</mainText><br>","","High Magic Resist.Passively slow nearby enemies. When spells are cast near you, release a wave of energy that damages and slows.","","","","","","","","6660","1033","1029","","","","","","","","","","","","","","","","","","","","","","","6662.png","item1.png","item","192","384","48","48","950","True","2800","1960","Health","SpellBlock","Armor","Aura","CooldownReduction","Slow","AbilityHaste","","","","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","25","25","","","","","350","","3","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6664","Turbo Chemtank","<mainText><stats><attention>350</attention> Health<br><attention>25</attention> Armor<br><attention>25</attention> Magic Resist<br><attention>20</attention> Ability Haste</stats><br><br><active>Active -</active> <active>Supercharged:</active> Grants <speed>40% Move Speed</speed> towards enemies or enemy turrets for 4 seconds. Once near an enemy (or after 4 seconds) a shockwave is emitted that <status>Slows</status> nearby champions by 50% for 1.5 seconds (90s cooldown).<br><li><passive>Immolate:</passive> Taking or dealing damage causes you to begin dealing <magicDamage>(12 - 30 (based on level) + 1% bonus Health) magic damage</magicDamage> per second to nearby enemies (increased by 25% against minions and 150% against monsters) for 3 seconds.<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>5</attention> Ability Haste</mainText><br>","","Immobilize enemies to gain a shield. Activate to run faster at opponents.","","","","","","","","6660","1033","1029","","","","","","","","","","","","","","","","","","","","","","","6664.png","item1.png","item","240","384","48","48","950","True","2800","1960","Health","SpellBlock","Armor","Aura","Active","CooldownReduction","Slow","NonbootsMovement","Tenacity","AbilityHaste","","","","True","True","True","False","","","","","","","","","","","","","","","","","","","","","","25","25","","","","","350","","3","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6670","Noonquiver","<mainText><stats><attention>30</attention> Attack Damage<br><attention>15%</attention> Attack Speed</stats><br><li><passive>Precision:</passive> Attacks deal an additional <physicalDamage>20 physical damage</physicalDamage> to Minions and Monsters.</mainText><br>","","","","","","","","","","1036","1042","1036","","","","6671","6672","6673","","","","","","","","","","","","","","","","","6670.png","item1.png","item","288","384","48","48","300","True","1300","910","Damage","AttackSpeed","","","","","","","","","","","","True","True","True","False","0.15","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6671","Galeforce","<mainText><stats><attention>60</attention> Attack Damage<br><attention>20%</attention> Attack Speed<br><attention>20%</attention> Critical Strike Chance</stats><br><br><active>Active -</active> <active>Cloudburst:</active> Dash in target direction, firing three missiles at the lowest Health enemy near your destination (prioritizing champions). Deals a total of <magicDamage>(180 - 220 (based on level) + 45% bonus Attack Damage) magic damage</magicDamage>, increased against low Health targets by up to 50% (90s cooldown).<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>2%</attention> Move Speed.<br><br><rules>Maximum missile damage dealt when enemy Health is below 30%.<br>Cloudburst's dash cannot pass through terrain.</rules></mainText><br>","","","","","","","","","","6670","1018","1037","","","","","","","","","","","","","","","","","","","","","","","6671.png","item1.png","item","336","384","48","48","625","True","3400","2380","Damage","CriticalStrike","AttackSpeed","Active","NonbootsMovement","","","","","","","","","True","True","True","False","0.2","60","","","","","","","","","","","","","","","","","","","","","","","","0.2","","","","3","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6672","Kraken Slayer","<mainText><stats><attention>65</attention> Attack Damage<br><attention>25%</attention> Attack Speed<br><attention>20%</attention> Critical Strike Chance</stats><br><li><passive>Bring It Down:</passive> Every third Attack deals an additional <trueDamage>(60 + 45% bonus Attack Damage) true damage</trueDamage>.<br><br><rarityMythic>Mythic Passive:</rarityMythic> Grants all other <rarityLegendary>Legendary</rarityLegendary> items <attention>10%</attention> Attack Speed.</mainText><br>","","","","","","","","","","6670","1018","1037","","","","","","","","","","","","","","","","","","","","","","","6672.png","item1.png","item","384","384","48","48","625","True","3400","2380","Damage","CriticalStrike","AttackSpeed","ArmorPenetration","","","","","","","","","","True","True","True","False","0.25","65","","","","","","","","","","","","","","","","","","","","","","","","0.2","","","","3","","","","","","","","","","","","","",""
